########################################################
## Number of clusters: 4
########################################################
## Cluster: Noise
########################################################
## Size: 50
## Density correction factor: 1.0
## Generators:
##   Uniform Distribution (min=0.0, max=1.0)
##   Uniform Distribution (min=0.0, max=1.0)
##   Uniform Distribution (min=0.0, max=1.0)
##   Uniform Distribution (min=0.0, max=1.0)
##   Uniform Distribution (min=0.0, max=1.0)
## Discards: 3 Retries left: 1000
## Density correction factor estimation: 1.0480225988700567
########################################################
0.9977960572465296 0.7964714999360996 0.5137276327508615 0.20927422206379923 0.43339630155798303 Cluster2
0.27332492978018175 0.7967539450493429 0.4485528021876285 0.18841994273460094 0.4125162865415976 Cluster2
0.6192708076298828 0.8449369698178953 0.08504719742067957 0.16743514632530304 0.3983719284533743 Cluster2
0.3880317359983829 0.8064408671741219 0.9199951315676789 0.25246649169960944 0.3842396852522582 Cluster2
0.49387101160336444 0.8185732650631676 0.06726771180103874 0.21865877287932986 0.3850607092916146 Cluster2
0.04329102140878183 0.8460139023334523 0.359561287730529 0.19492505793101367 0.44219311965025826 Cluster2
0.7682512529874104 0.7871025507764683 0.11616583799917957 0.18972681457168544 0.42777093525876964 Cluster2
0.0564192106761674 0.8526664822635558 0.0824715451872946 0.15969835789740652 0.37916514794657025 Cluster2
0.6191673447523258 0.8303810423994846 0.07918777732342286 0.1863342091963177 0.4331190976737108 Cluster2
0.6669432527210756 0.8050724740863135 0.6046005731369687 0.16393353905531421 0.39108460289097957 Cluster2
0.11613073750076575 0.85860517568974 0.8660398619711174 0.15515976689602237 0.4356303950003485 Cluster2
0.9070116172496338 0.8153571933844732 0.4674648535476512 0.20048097436582232 0.4636792436566032 Cluster2
0.9972904464127034 0.8093592415125213 0.6630009312210324 0.1778885907307155 0.4499124175168136 Cluster2
0.5673549426273626 0.8440866797204674 0.8006153186583996 0.20498900710426898 0.4025386913289106 Cluster2
0.17938021127414083 0.8614253301088062 0.8013081212180169 0.21969093800862893 0.47494498813459984 Cluster2
0.790092689750119 0.8202649227165852 0.20847660689311087 0.19267114203533695 0.34619037511563755 Cluster2
0.9056098336537389 0.8109042411170642 0.24425313793162695 0.17165675948823547 0.42021557622115624 Cluster2
0.6269973311045166 0.8518659744275808 0.23934732434590233 0.21427040386715432 0.4382970868622122 Cluster2
0.4320577343735216 0.8292898465418373 0.0021580451297067427 0.16964738844072974 0.3743749180930776 Cluster2
0.04709573427067815 0.8353586073147504 0.8720903182193833 0.20232388877162885 0.3917893334861406 Cluster2
0.2909730683237145 0.8244338104084229 0.6599986065752889 0.17829253185604052 0.4069716137803707 Cluster2
0.2523074422491509 0.8594738743723308 0.9271303338269264 0.170342244388409 0.42120310148422524 Cluster2
0.06658641397378451 0.8572383780124728 0.6530540992142712 0.1537023362262298 0.3995880243194409 Cluster2
0.17142061811634768 0.789755009634453 0.18699672235265297 0.18012188674595098 0.46219708611160604 Cluster2
0.5343445273741267 0.8706704425700487 0.44865649348562675 0.2465016514492246 0.480771305911617 Cluster2
0.3239379676932792 0.8831206374454399 0.9901833234019494 0.16798765749499484 0.3958517712596088 Cluster2
0.09734504235575303 0.8251545536678857 0.5870829393373457 0.13474100715603177 0.44151603385716176 Cluster2
0.06466475129949856 0.8205604871760394 0.6610548553383158 0.17068447690290806 0.4175372560446819 Cluster2
0.9941853227276803 0.8200442259899885 0.7552057356693017 0.17079870466145555 0.4125691406423017 Cluster2
0.4914601522290266 0.8419888037507234 0.9565414543424846 0.19179495195057705 0.412428474243403 Cluster2
0.43112497834866403 0.8532572327375395 0.06912612169999377 0.1782147660550279 0.4146112514884465 Cluster2
0.9920587829443729 0.8087510619227318 0.6741879769252582 0.19998122346805217 0.4245735498081629 Cluster2
0.9296786237332048 0.8148976383736611 0.3362459726017377 0.20013960104851683 0.43642861210417894 Cluster2
0.7566416806559229 0.7903044950943 0.18064603477686558 0.17939339072777724 0.43501095793421146 Cluster2
0.9904217542264543 0.8603395892485424 0.7657669827422683 0.14100358133693425 0.37896964597600313 Cluster2
0.34187327852152427 0.8357098717440539 0.2179211274411661 0.20654433756025975 0.43501779530987905 Cluster2
0.00744465405881245 0.8175509605449065 0.8652720145173931 0.18712840756900603 0.44279713353140865 Cluster2
0.056023709397264754 0.8568130100938915 0.33774828429545145 0.20769278971857782 0.42736377542533693 Cluster2
0.9686931591522047 0.836195522803116 0.7687837596798685 0.16601888926514452 0.44499299130686976 Cluster2
0.0757903799884948 0.8950144777358511 0.44162524068273556 0.13107190773026273 0.45214748862970344 Cluster2
0.22917770768430668 0.8621487427114995 0.11058065686255136 0.1590269236048175 0.4700950988728619 Cluster2
0.6013724466742012 0.8521115414439767 0.48266412461354125 0.16789714098761732 0.4152875956958138 Cluster2
0.8211300994538843 0.8288552214826739 0.614275495890629 0.17965861515816267 0.39049931541118826 Cluster2
0.32070995422281146 0.7939986366236618 0.5610401239059297 0.1701695339508434 0.36606599099040593 Cluster2
0.7826774999646137 0.870307505125085 0.5865478293360371 0.18510193803151162 0.3750943211203127 Cluster2
0.06568202955305713 0.8276942065528767 0.6410503618330223 0.20097583653622983 0.4418951615853352 Cluster2
0.6501503834517807 0.8604246422363204 0.4709138653074556 0.18015949102539375 0.4257902066686635 Cluster2
0.8971869395038116 0.7863590909202051 0.4864067100082228 0.16668268266912714 0.4430706497752212 Cluster2
0.01503573149005577 0.8100302642466118 0.9635852166690756 0.16005976221271132 0.4316373740239983 Cluster2
0.31275772435915694 0.835962670538355 0.2812548409149015 0.13308759837395767 0.44275067530283385 Cluster2
0.2317396630168439 0.7982579497886855 0.05850798797317036 0.2092961143391519 0.44257239350683863 Cluster2
0.7056732104520944 0.8036832862101629 0.7355466530588525 0.15759115116397238 0.4175868438622043 Cluster2
0.45427781691640445 0.8306035060642899 0.8629053783388604 0.18372587709489951 0.428217983669246 Cluster2
0.26000903637233563 0.8504913278469027 0.30092689960596064 0.12273805514168099 0.4101555824858533 Cluster2
0.046928040816122785 0.842635795907715 0.4020157656734793 0.18514700069680046 0.4289674025717669 Cluster2
0.7989630603509653 0.8145607091899657 0.8114854258206445 0.1731361984033585 0.39119782314097096 Cluster2
0.5645490200546303 0.8510038888192748 0.6592949182187551 0.1841444974754688 0.4255485831474559 Cluster2
0.6369348955769097 0.7814024227163668 0.35495627018444975 0.2131052635299503 0.4443273460192599 Cluster2
0.3321044719303474 0.8663329419256066 0.2263299654536648 0.23712466851470387 0.3738245625223412 Cluster2
0.6577191624725482 0.8408121475953361 0.24472236492275823 0.17535742431242216 0.43106296648144893 Cluster2
0.7099730399425177 0.8170973409836377 0.5684154441659519 0.141297320379949 0.4447106585908184 Cluster2
0.8558838579336787 0.844069861578056 0.4499420641818277 0.13457649871495744 0.4479124528589791 Cluster2
0.34253560093027513 0.8177088988710393 0.6536125593249447 0.14181638452006226 0.3806907802604177 Cluster2
0.655681282674394 0.8020073689168439 0.9270093691259259 0.20221727919709837 0.4229498618564673 Cluster2
0.6236004534491281 0.8242651816384021 0.6047222693627077 0.16494571438879396 0.4157005651865205 Cluster2
0.9470242660104325 0.8232633732388501 0.7352759454910631 0.21004516319606958 0.3954585634100065 Cluster2
0.7353696053577096 0.8522916776398511 0.8776466756765651 0.17131960594686846 0.39338703371743117 Cluster2
0.9521375295675968 0.7924845636112503 0.196507847565893 0.18020208765072543 0.4578129530187234 Cluster2
0.5304031758978958 0.8785201870505476 0.9619115484994586 0.19091479241617895 0.4519859749108361 Cluster2
0.5260607458099514 0.862842409545779 0.33205680932395043 0.16813562887016245 0.42267150816202936 Cluster2
0.2215692022927045 0.799307038251098 0.6586200691844541 0.14979632465304477 0.43766589407890144 Cluster2
0.08146341836299975 0.8035925234374742 0.37345073994361067 0.21897357558388988 0.42388677596303176 Cluster2
0.9570602506127313 0.8257945819396932 0.9898763225010645 0.16011753722373456 0.41815773719223664 Cluster2
0.061084993526322906 0.8313126662486211 0.8584364352897512 0.2552586850680587 0.4529617516552739 Cluster2
0.41063324285829594 0.8081538559762232 0.8069500131603285 0.2435978208508796 0.4295933413048854 Cluster2
0.3230121690426383 0.8169316729331255 0.0909448370962489 0.15565773273070962 0.3834093710018511 Cluster2
0.17631970198459457 0.8626738169957967 0.2204724939858399 0.2138247545399048 0.3960205356470905 Cluster2
0.28405019891604 0.8028758053190613 0.03362899701641253 0.16871484332847564 0.39470852712571386 Cluster2
0.077628725264005 0.8068902551737617 0.3062044728225751 0.19127077848177884 0.42614716186350665 Cluster2
0.5293642002914357 0.7782533683448632 0.8173062959815213 0.1442796064406823 0.4500416724640008 Cluster2
0.18000942430978928 0.8067092947610671 0.8289662822493593 0.16979651690097416 0.4112988812532653 Cluster2
0.45271037624551 0.805502087245944 0.37269991696221183 0.18252883716102528 0.46035556682151124 Cluster2
0.9189706203884439 0.7936542913331897 0.36286973060120364 0.19746960389541454 0.39611898122853517 Cluster2
0.46692231725153666 0.8110198906111331 0.4243297638855619 0.21539153596769917 0.37706640807718284 Cluster2
0.05231022970724908 0.8485980311771978 0.5088545854325024 0.21122480694004764 0.4468471078205357 Cluster2
0.3104671819818803 0.8333998539595162 0.5203823815500701 0.17340110810129553 0.37529442538388375 Cluster2
0.23155008171766978 0.8580518400804503 0.4646600668950803 0.14957065036598047 0.4159451061782964 Cluster2
0.8800640985421414 0.8004140595746435 0.5201497221855595 0.12858750062893667 0.4004987062020795 Cluster2
0.6236922344679717 0.8287503497335676 0.9848202944738227 0.21729068173880514 0.43982521072857345 Cluster2
########################################################
## Cluster: Cluster3
########################################################
## Size: 100
## Clipping: [0.00, 0.00, 0.00, 0.00, 0.00] - [1.00, 1.00, 1.00, 1.00, 1.00]
## Density correction factor: 1.0
## Generators:
##   Normal Distribution (mean=0.83, stddev=0.025)
##   Normal Distribution (mean=0.42, stddev=0.025)
##   Normal Distribution (mean=0.13, stddev=0.025)
##   Normal Distribution (mean=0.52, stddev=0.025)
##   Normal Distribution (mean=0.77, stddev=0.025)
## Discards: 0 Retries left: 1000
## Density correction factor estimation: 0.9915014164305948
########################################################
0.8518449169940229 0.42152476237580006 0.15805751548495692 0.5382921665804433 0.7125477773049791 Cluster3
0.8083804844612653 0.4385100508057537 0.1581252477884152 0.49730022204704555 0.7939613400279498 Cluster3
0.8685706638060069 0.39873870006792994 0.14004734433665114 0.5461562047731274 0.7802314983556169 Cluster3
0.8165113541915259 0.40008748910494235 0.14964008446283872 0.536164457674288 0.7769420831571638 Cluster3
0.7942820897109039 0.4274368375645633 0.13521169551726098 0.5079441968672094 0.7261808457523802 Cluster3
0.8053333303573693 0.3981948640739859 0.10563841336013725 0.5311892203279255 0.7726284914804605 Cluster3
0.8377362814744542 0.40990189308161856 0.13520709033634443 0.5328895405041301 0.8176744323686946 Cluster3
0.807110070704175 0.3664254634707491 0.08192842439439138 0.5102964513695346 0.7842853745116277 Cluster3
0.8305147905192953 0.43749685310115666 0.1296165077002574 0.5498002315681167 0.7871986423509763 Cluster3
0.8173934311320004 0.39424117809081094 0.11736173872961643 0.4774049658074936 0.7863867214257189 Cluster3
0.8038928130492227 0.4235330143070647 0.09994702020635654 0.5236610851592296 0.7671966005246448 Cluster3
0.8946390071397482 0.42771027422559293 0.14082744526221772 0.48382598012301575 0.7953074794872415 Cluster3
0.8240004072563789 0.40838453040674544 0.14392762309608725 0.47570739213633795 0.7405918980916075 Cluster3
0.8183805598125976 0.4111777810141513 0.10187252846779912 0.5375161395553699 0.8033602138457201 Cluster3
0.8562096159690693 0.4448762585243061 0.16680457931440684 0.5272943086353684 0.7472443150384843 Cluster3
0.8115511566770529 0.38400940617917184 0.11598149357218195 0.515584458077066 0.736421413805278 Cluster3
0.8191008331122034 0.4217179959503457 0.16097710642132945 0.5299749502001231 0.7867254353024081 Cluster3
0.8239489137993025 0.450427226466916 0.07890912660773863 0.542576088745889 0.7786890525413832 Cluster3
0.8550757148431078 0.3741452574712515 0.12391274245675041 0.5431084541492319 0.8016904637092377 Cluster3
0.8630645355736748 0.45655304434446686 0.1371826988940442 0.5230920074238673 0.7932206517943985 Cluster3
0.8331709807132972 0.4568445632453678 0.15728379693822708 0.5660232310266535 0.7896820186744699 Cluster3
0.8131829073938147 0.4131651963799313 0.1396238266654633 0.49585163670045257 0.7664958243758825 Cluster3
0.8373364107694848 0.38191204272157403 0.10474845792538352 0.5182331766296061 0.7444078039016645 Cluster3
0.8570476207300519 0.4079723883877124 0.14151935698219742 0.47443953995699306 0.7806211425633363 Cluster3
0.8350405373187109 0.4126831443119427 0.11690452371216971 0.4883444191461924 0.7618363956351023 Cluster3
0.8384642312611303 0.4211699600411346 0.1213967816515646 0.514546178741481 0.764217411652911 Cluster3
0.8262315344054917 0.4111099299333564 0.10665962791627492 0.5520857259257685 0.763719865811798 Cluster3
0.8208412608216622 0.40468552541376374 0.14214026162758442 0.4834308904350977 0.7552062071580131 Cluster3
0.7970473240714557 0.4284021587825672 0.12212557105665892 0.4980185713425303 0.7824434967413713 Cluster3
0.8186232189161088 0.43939577878182956 0.06899468514233356 0.5486068439086791 0.7717789283319133 Cluster3
0.8379923591350683 0.42736678381971743 0.09243846714628347 0.561873328412085 0.7445033516097329 Cluster3
0.8348997193909362 0.41201760322524067 0.11668524086161697 0.5303256936345733 0.8355464543669824 Cluster3
0.8557286535926283 0.4192722198552729 0.10012441249520625 0.5268546338487817 0.7997714389820418 Cluster3
0.8554030760588551 0.4472613824088569 0.125109269423267 0.49887405658181994 0.7750552675181768 Cluster3
0.839952755512215 0.40928472792952053 0.12467289364368878 0.515191673521159 0.8191571013289117 Cluster3
0.7626382986060762 0.4170237829236647 0.1116521643628705 0.5374423549715938 0.7860933289472678 Cluster3
0.8814810502208077 0.3980542747533906 0.14803757071517765 0.5606808806255428 0.7719450202569029 Cluster3
0.886833999116862 0.45862478369418713 0.14839662680805252 0.5223624548479119 0.7440381954661109 Cluster3
0.8156445857393139 0.4067751496062696 0.1160442527110241 0.4726114957584806 0.7422601996867503 Cluster3
0.828291226533278 0.4276871325014429 0.12163001413409183 0.5844827285913157 0.7576402739994488 Cluster3
0.8181564427418727 0.4002302391506661 0.1635122274989447 0.48848001178890676 0.7537337841621349 Cluster3
0.7838139200607154 0.3786776968675678 0.13803951789457536 0.5068424155573517 0.771939334415645 Cluster3
0.8290897307724212 0.42009751790282446 0.10730365655633808 0.5157376062186204 0.744685680512816 Cluster3
0.8072949591327124 0.4064294673496209 0.10775474457964368 0.5261076978859691 0.7873022156188149 Cluster3
0.8548628536076143 0.4139721840464719 0.09588276081142734 0.5274096167011109 0.7190368030095644 Cluster3
0.837070694892399 0.4253661282582092 0.11629622762795397 0.56927529743145 0.7878056480211022 Cluster3
0.7887797371507304 0.3942902577645502 0.1363764689269353 0.5163393365979803 0.7514391687373951 Cluster3
0.840713299695199 0.4499157155855069 0.12998189063209603 0.5290892152172605 0.7777393103584423 Cluster3
0.7956159609081169 0.42483377105405573 0.11504298493938236 0.5207489421826886 0.7960320450495116 Cluster3
0.8333741209219081 0.43727695237857506 0.15175492100310298 0.46189322471469874 0.7601076271199313 Cluster3
0.8036944958937365 0.4401093540802423 0.13870445999965414 0.5447583235019925 0.7580857689395135 Cluster3
0.812276874361147 0.4035654967361854 0.16372299410465063 0.5433648194919313 0.7393653690178007 Cluster3
0.8094032106062051 0.46266379786683126 0.13603935868253975 0.5176496848425053 0.8545888106531447 Cluster3
0.8390419729622884 0.3652934393186614 0.13507892056008206 0.5247247895281228 0.7643747868700759 Cluster3
0.8306213589380084 0.39141461029799146 0.15267707953851126 0.508356518270904 0.730888722950424 Cluster3
0.8290658386954384 0.4267356359839158 0.14465031037972273 0.4934468966891487 0.7342886339925974 Cluster3
0.8015709424183222 0.4690084354006408 0.16443142606256703 0.5422666302685539 0.7474534629467798 Cluster3
0.807870134313436 0.4034842197805316 0.11521146676965346 0.5137393807001486 0.7417253712096101 Cluster3
0.8566569923864792 0.4380724326367165 0.10821824585945303 0.5109244355899442 0.7259828097092867 Cluster3
0.7721923083183618 0.39114319386628954 0.1544040676254646 0.574216262171157 0.8163301880947518 Cluster3
0.8455391933264577 0.44509821527618637 0.1370985919527731 0.5514492129028461 0.756171660926439 Cluster3
0.8430187481488092 0.4172578888894922 0.15365118745169207 0.48738065641979555 0.8341011725752213 Cluster3
0.843574734743605 0.4467098316787451 0.12815112665643585 0.500304781574503 0.7776496843880993 Cluster3
0.826747312207105 0.42715976004511635 0.11728755136051558 0.5276300348938158 0.7662267016069914 Cluster3
0.8544300253112241 0.3889936440162662 0.1675892106667209 0.5501044032595427 0.7458971907448043 Cluster3
0.841675064972695 0.45259710153835764 0.11903438881887693 0.5345490762876404 0.7772803269018088 Cluster3
0.8325900408411171 0.42276020505750866 0.10770328105960231 0.5561771812964267 0.7609645013836237 Cluster3
0.847798877477376 0.4123611657054056 0.09882725707232279 0.5408336119540638 0.7665793076829692 Cluster3
0.8064977666639994 0.38863832582088215 0.11934323918378331 0.4790115940996561 0.7311899652464805 Cluster3
0.8363339524090158 0.4333553792198769 0.14373948962056893 0.5256530689309934 0.7686037083865239 Cluster3
0.8023741570798294 0.4212970062209658 0.1711192242947101 0.5159769735379885 0.7555813310329857 Cluster3
0.8047136368813268 0.40252164274867297 0.1297089403236467 0.5215035912566522 0.7968610820885926 Cluster3
0.8225211251420136 0.4524358037656748 0.056788282240818735 0.5059972899924446 0.796658545440957 Cluster3
0.8097524460911475 0.4199382727649396 0.11917248833343834 0.5665550890241249 0.7382629726221751 Cluster3
0.8444253906861278 0.42140639971153304 0.12419532518517716 0.556510059253096 0.7746410553861667 Cluster3
0.7990522060942348 0.377840590520812 0.13408896314222557 0.5292140553839147 0.7374224946750796 Cluster3
0.8542990670106214 0.4577802227917607 0.09603266558886665 0.47094113358849254 0.7809200843482591 Cluster3
0.8437662944849045 0.41299320009057267 0.1188774797463035 0.507713247408522 0.7519831714634606 Cluster3
0.8257396611166222 0.4430241709109047 0.14927769299183719 0.5316823287053309 0.7590663646923408 Cluster3
0.8382354682496194 0.4262028552971476 0.1098236702199446 0.4923561581111751 0.7818727349020975 Cluster3
0.8155423243873396 0.40166602364554543 0.10588976584885665 0.5252601536161301 0.7620028090694673 Cluster3
0.8560683184452115 0.3985671655566869 0.13797010494370807 0.5101091818914868 0.8067799667568433 Cluster3
0.8175642670988801 0.41359001401894074 0.14637787962130275 0.5099603340939113 0.7953314384865484 Cluster3
0.7840229716323223 0.40404094153563924 0.14255802085107538 0.4886859674828561 0.827235453218367 Cluster3
0.8410850322141247 0.388909229424742 0.11251315990758011 0.5350833289754564 0.7924879063325879 Cluster3
0.8265121516996058 0.3922282470252395 0.11389635707456293 0.5278762423903057 0.7462923881181809 Cluster3
0.8243238815869379 0.42205659863883477 0.15988325509518425 0.5137069890778969 0.773222489622375 Cluster3
0.794965800155061 0.4301340055433385 0.1336718770072968 0.5327441644276193 0.7563170842503488 Cluster3
0.8194437657750033 0.386571782790776 0.11583521830633643 0.49214600996611396 0.7631406462540022 Cluster3
0.8241151703480053 0.44793568688979996 0.1512307301423478 0.45883924488561484 0.7591607766139212 Cluster3
0.8358849359220286 0.4450705615027055 0.10576299081403559 0.5143061105501129 0.7621751030508747 Cluster3
0.7911190095573045 0.4299144182266048 0.12193731599425645 0.48936873908495904 0.7642442126660708 Cluster3
0.8231733418193181 0.41083001700424576 0.15530156099568712 0.49102685440812843 0.7755925650954908 Cluster3
0.7945989477274816 0.39258893045203896 0.20157947867316123 0.5188695065407105 0.7648572412552891 Cluster3
0.8310885789001362 0.40338287977124004 0.0903538469368877 0.491647582114515 0.7760492081785386 Cluster3
0.8351090252463719 0.4103937758986763 0.13574503748357358 0.5010589961602261 0.7216766089429079 Cluster3
0.8428171709900522 0.4423001540127642 0.08679201148225191 0.535890715612604 0.81832512783615 Cluster3
0.8354444712023578 0.4141683764499533 0.08837907093726516 0.49523917119967586 0.7463992722842081 Cluster3
0.8250580319308443 0.4060067981432389 0.12930414742541757 0.5366567161952899 0.7275530905429268 Cluster3
0.8097586907362576 0.47074992327660325 0.11846736551807904 0.5092844150870498 0.7034157252983919 Cluster3
